Accident_ID,FECHA,RANGO HORARIO,DIA SEMANA,DISTRITO,district_code,LUGAR1,latitude,longitude,LUGAR 2,lugar2_code,Nr.,CPFA Hielo,CPFA Lluvia,CPFA Niebla,CPFA Seco,CPFA Nieve,CPSV Mojada,CPSV Aceite,CPSV Grava Suelta,CPSV Seca Y Limpia,Nº VICTIMAS *,TIPO ACCIDENTE,SKOS_TypeAccident,TIPO PERSONA,SEXO,LESIVIDAD,Tramo Edad
2018-5697,01-06-18,19:00-19:59,VIERNES,Tetuán,https://www.wikidata.org/wiki/Q1773540,rue Hernani,40.44826389,-3.700922222,,,75,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-5738,03-06-18,13:00-13:59,DOMINGO,Tetuán,https://www.wikidata.org/wiki/Q1773540,,,,calle de las Magnolias,https://www.wikidata.org/wiki/Q56122018,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-5726,03-06-18,14:00-14:59,DOMINGO,Salamanca,https://www.wikidata.org/wiki/Q1773521,paseo de la Castellana,40.44388889,-3.69138889,,,22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-5655,04-06-18,8:00-8:59,LUNES,Hortaleza,https://www.wikidata.org/wiki/Q1928529,avenida de las Fuerzas Armadas,40.48222778,-3.624088889,,,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HG                                      ,21-24
2018-5688,04-06-18,12:00-12:59,LUNES,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Calle de Embajadores,40.389625,-3.69205,calle de Santa Catalina,https://www.wikidata.org/wiki/Q28595198,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-5783,05-06-18,1:00-1:59,MARTES,Tetuán,https://www.wikidata.org/wiki/Q1773540,Calle de Bravo Murillo,40.44831111,-3.703594444,,,375,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-5967,07-06-18,21:00-21:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Hernán Cortés,40.42343333,-3.69985,,,22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-6015,08-06-18,17:00-17:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,Gran Vía,40.42,-3.70361,,,73,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-6067,10-06-18,20:00-20:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,Strato Fernando la 6-a,40.42491111,-3.695836111,,,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-6011,12-06-18,15:00-15:59,MARTES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,"Calle de Méndez Álvaro, Madrid",40.40091111,-3.686086111,,,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,55-59
2018-6578,13-06-18,00:00-00:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Beatriz Galindo,40.41315,-3.715430556,,,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-6578,13-06-18,00:00-00:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Beatriz Galindo,40.41315,-3.715430556,,,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,IL                                      ,30-34
2018-5991,13-06-18,4:00-4:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Donoso Cortés,40.436306,-3.711744,calle de Magallanes,https://www.wikidata.org/wiki/Q27243356,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,18-20
2018-6064,13-06-18,18:00-18:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,paseo de la Castellana,40.44388889,-3.69138889, PLAZA DEL DOCTOR MARAÑON,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,21-24
2018-6199,14-06-18,14:00-14:59,JUEVES,Tetuán,https://www.wikidata.org/wiki/Q1773540,calle de Palencia,40.44971389,-3.700961111, CALLE DE SAN ANTONIO,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,74-99
2018-6507,14-06-18,17:00-17:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,Gran Vía de San Francisco,,,,,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-6104,14-06-18,17:00-17:59,JUEVES,Chamartín,https://www.wikidata.org/wiki/Q1766348,carrer Corazón de María,40.44578333,-3.6668,,,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,Oct-14
2018-6076,15-06-18,3:00-3:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alcalá,40.4283,-3.66778, PLAZA DE CIBELES,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HG                                      ,25-29
2018-6177,17-06-18,13:00-13:59,DOMINGO,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Ciudad de Barcelona,40.40285833,-3.677888889,,,57,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,35-39
2018-6223,18-06-18,13:00-13:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de la Ribera de Curtidores,40.40799722,-3.707391667,,,27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,55-59
2018-6242,18-06-18,18:00-18:59,LUNES,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Sinesio Delgado Street,40.4715,-3.708616667,,,32,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CHOQUE CON OBJETO FIJO,/kos/accidentes/choque-con-objeto-fijo,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-6214,18-06-18,19:00-19:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de la Ribera de Curtidores,40.40799722,-3.707391667,,,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,40-44
2018-6239,18-06-18,19:00-19:59,LUNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE VITRUVIO ,,,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-6321,19-06-18,12:00-12:59,MARTES,Tetuán,https://www.wikidata.org/wiki/Q1773540,rue Ofelia Nieto,40.46070556,-3.709316667,,,64,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,35-39
2018-6266,19-06-18,14:00-14:59,MARTES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,40.4283,-3.66778,,,217,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,50-54
2018-6628,19-06-18,19:00-19:59,MARTES,Centro,https://www.wikidata.org/wiki/Q1763376,,,,San Bernardo street,https://www.wikidata.org/wiki/Q5740864,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-6628,19-06-18,19:00-19:59,MARTES,Centro,https://www.wikidata.org/wiki/Q1763376,,,,San Bernardo street,https://www.wikidata.org/wiki/Q5740864,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,VIAJERO,HOMBRE,HL                                      ,18-20
2018-6755,20-06-18,11:00-11:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Bárbara de Bragança,40.423533,-3.692897, PASEO DE RECOLETOS,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,60-64
2018-6331,20-06-18,19:00-19:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,,,,calle del 7 de julio,https://www.wikidata.org/wiki/Q26777545,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-6577,24-06-18,10:00-10:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Génova,40.42648889,-3.693380556,calle del Marqués de la Ensenada,https://www.wikidata.org/wiki/Q55227717,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,45-49
2018-6787,25-06-18,10:00-10:59,LUNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,paseo de la Castellana,40.44388889,-3.69138889,,,66,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-6505,25-06-18,15:00-15:59,LUNES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,calle Marqués de Urquijo,40.429775,-3.718797222,,,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-6657,29-06-18,9:00-9:59,VIERNES,Chamartín,https://www.wikidata.org/wiki/Q1766348,avenue Alfonso XIII,40.4547229,-3.6691471,,,38,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,55-59
2018-6662,29-06-18,9:00-9:59,VIERNES,Chamartín,https://www.wikidata.org/wiki/Q1766348,paseo de la Castellana,40.44388889,-3.69138889, PLAZA DE CUZCO,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,35-39
2018-6761,29-06-18,19:00-19:59,VIERNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,40.4283,-3.66778,,,96,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,NO ASIGNADO,NO ASIGNADA,0-0
2018-6727,30-06-18,13:00-13:59,SABADO,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,rue Cadarso,40.42204167,-3.714913889,rue Irún,https://www.wikidata.org/wiki/Q29920881,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-6707,30-06-18,18:00-18:59,SABADO,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,avenue Albufera,40.39147778,-3.653169444,,,136,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,40-44
2018-7273,01-07-18,15:00-15:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alberto Aguilera,40.43013333,-3.710975, CALLE DE BALTASAR GRACIAN,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,IL                                      ,30-34
2018-6829,02-07-18,19:00-19:59,LUNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue José Abascal,40.438189,-3.695287,,,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-6866,04-07-18,1:00-1:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Atocha,40.41311944,-3.700588889,,,62,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,30-34
2018-6995,05-07-18,9:00-9:59,JUEVES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue de Santa Engracia,40.43743889,-3.699816667,,,115,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,30-34
2018-7018,05-07-18,21:00-21:59,JUEVES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,boulevard Delicias,40.39916667,-3.694138889, PLAZA DEL EMPERADOR CARLOS V,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,NO ASIGNADO,NO ASIGNADA,0-0
2018-7012,05-07-18,21:00-21:59,JUEVES,Chamberí,https://www.wikidata.org/wiki/Q1763370,San Bernardo street,40.42572222,-3.707219444,,,98,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-7138,06-07-18,8:00-8:59,VIERNES,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,calle de Arturo Soria,40.46258333,-3.66463889,,,220,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HG                                      ,35-39
2018-7060,06-07-18,19:00-19:59,VIERNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue José Abascal,40.438189,-3.695287,,,50,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-7577,07-07-18,00:00-00:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Hortaleza,40.42286389,-3.699216667,,,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,MUJER,HL                                      ,25-29
2018-7164,07-07-18,00:00-00:59,SABADO,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,40.4283,-3.66778, CALLE DE ROBERTO DOMINGO,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CHOQUE CON OBJETO FIJO,/kos/accidentes/choque-con-objeto-fijo,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-7125,08-07-18,10:00-10:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,rue Huertas,40.41345556,-3.697930556,,,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,30-34
2018-7270,10-07-18,19:00-19:59,MARTES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Fuencarral,40.42479167,-3.700761111,,,123,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,25-29
2018-7257,11-07-18,00:00-00:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Ponce de León,40.43612222,-3.698555556,rue de Santa Engracia,https://www.wikidata.org/wiki/Q26728109,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,35-39
2018-7345,12-07-18,15:00-15:59,JUEVES,Moratalaz,https://www.wikidata.org/wiki/Q2076109,"Avenida del Doctor García Tapia, Madrid",40.4116,-3.645166667,,,216,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-7396,12-07-18,21:00-21:59,JUEVES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Eloy Gonzalo,40.43429722,-3.701555556,"Calle del General Álvarez de Castro, Madrid",https://www.wikidata.org/wiki/Q28024232,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,25-29
2018-7468,14-07-18,5:00-5:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,rue Fuentes,40.41734722,-3.708641667,calle del Arenal,https://www.wikidata.org/wiki/Q5740980,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,21-24
2018-7594,14-07-18,14:00-14:59,SABADO,Carabanchel,https://www.wikidata.org/wiki/Q1001991,AVENIDA DE LA PRINCESA JUANA DE AUSTRIA ,,,avenida de los Poblados,https://www.wikidata.org/wiki/Q26795575,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,0-0
2018-7526,16-07-18,13:00-13:59,LUNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Zurbano,40.43396111,-3.693244444, PLAZA DE SAN JUAN DE LA CRUZ,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,50-54
2018-7919,18-07-18,13:00-13:59,MIERCOLES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,CALLE DE ARRIAZA ,,,Cuesta de San Vicente,https://www.wikidata.org/wiki/Q5794006,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-7674,19-07-18,10:00-10:59,JUEVES,Retiro,https://www.wikidata.org/wiki/Q2002296,"Calle de Fernán González, Madrid",40.42063333,-3.674447222,,,39,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-7776,19-07-18,15:00-15:59,JUEVES,Chamartín,https://www.wikidata.org/wiki/Q1766348,paseo de la Castellana,40.44388889,-3.69138889,,,244,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HG                                      ,55-59
2018-8088,19-07-18,16:00-16:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Atocha,40.41311944,-3.700588889,,,119,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,25-29
2018-7769,19-07-18,17:00-17:59,JUEVES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,40.4283,-3.66778, PLAZA DE LA INDEPENDENCIA,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,25-29
2018-8069,19-07-18,19:00-19:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Toledo,40.41062778,-3.708980556,,,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,50-54
2018-7767,19-07-18,19:00-19:59,JUEVES,Tetuán,https://www.wikidata.org/wiki/Q1773540,rue Marqués de Viana,40.46263611,-3.702277778,,,38,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA MOTOCICLETA,/kos/accidentes/caída-motocicleta,CONDUCTOR,NO ASIGNADO,NO ASIGNADA,0-0
2018-7766,20-07-18,15:00-15:59,VIERNES,Moratalaz,https://www.wikidata.org/wiki/Q2076109,"Calle de la Hacienda de Pavones, Madrid",40.40220833,-3.639216667, CALLE DEL ARROYO FONTARRON,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,50-54
2018-8612,23-07-18,13:00-13:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de la Palma,40.42635556,-3.704269444,calle de San Andrés,https://www.wikidata.org/wiki/Q27166315,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-8127,24-07-18,16:00-16:59,MARTES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alcalá,40.4283,-3.66778,,,44,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-8008,24-07-18,16:00-16:59,MARTES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Francisco Silvela Street,40.434675,-3.674663889, PLAZA DE MANUEL BECERRA,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,25-29
2018-8126,25-07-18,15:00-15:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Carretas,40.41562222,-3.703219444, PLAZA DE LA PUERTA DEL SOL,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,IL                                      ,18-20
2018-8241,27-07-18,19:00-19:59,VIERNES,Chamartín,https://www.wikidata.org/wiki/Q1766348,calle del Príncipe de Vergara,40.43817778,-3.679047222, PLAZA DE CATALUÑA,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA MOTOCICLETA,/kos/accidentes/caída-motocicleta,CONDUCTOR,HOMBRE,IL                                      ,25-29
2018-8276,28-07-18,21:00-21:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,PLAZA DEL EMPERADOR CARLOS V ,,,Ronda de Atocha,https://www.wikidata.org/wiki/Q26831149,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,45-49
2018-8222,30-07-18,00:00-00:59,LUNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Zurbarán,40.42953611,-3.692888889,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-8291,30-07-18,18:00-18:59,LUNES,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Avenida de los Andes,40.45482778,-3.621480556, CALLE DE BOJ,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
